year,	fleet,	age,	logObs,	pred,	predSd
2014,	2,	1,	14.4858700603936,	12.9968167323195,	0.940151108705516
2014,	2,	2,	10.1787490581124,	10.3438978840956,	0.868897385211228
2014,	2,	3,	10.8340539011788,	10.3727046265708,	0.845929222126996
2014,	2,	4,	11.9155331612294,	11.6905533387914,	0.837676481386004
2014,	2,	5,	7.46433790008586,	7.97174558591944,	0.837568810454274
2014,	2,	6,	5.36521404255156,	6.353058115722,	0.841994498028568
2014,	2,	7,	5.52997259058052,	6.51939271126346,	0.85242500047743
2014,	2,	8,	6.20911906118319,	6.57019524439572,	0.871958800030497
2014,	3,	1,	14.6678130172863,	13.3939593591157,	0.915907685651791
2014,	3,	2,	9.3114157194011,	10.5453453247334,	0.841526062885442
2014,	3,	3,	10.1207941016497,	10.2113017101266,	0.81737435219527
2014,	3,	4,	12.0842156977513,	11.8025401208568,	0.808707581743939
2014,	3,	5,	7.87338078860159,	7.80332828393886,	0.808710976428329
2014,	3,	6,	6.67063196454544,	6.29859730498387,	0.81396299570417
2014,	4,	1,	13.8542792458926,	13.2184077047646,	0.853188353264063
2014,	4,	2,	8.98921478320529,	10.1396552711032,	0.770368269757603
2014,	4,	3,	9.71029107758987,	10.4173027089867,	0.743517670518066
2014,	4,	4,	10.9124796095653,	11.8007467233125,	0.733972877018379
2014,	4,	5,	6.73821765834953,	8.02467254534623,	0.734157413546454
2014,	4,	6,	4.79308440796815,	6.3040981979581,	0.740144823149759
2014,	4,	7,	3.7880865764195,	6.73939624375236,	0.748300761691007
2014,	4,	8,	5.47732510537393,	6.79019877688462,	0.771683947045908
2015,	2,	1,	11.6670961445975,	10.0491860215057,	1.02531727853515
2015,	2,	2,	13.883337416589,	13.2426636747005,	0.938803759261598
2015,	2,	3,	10.0897969805246,	10.3174061278827,	0.883584639684856
2015,	2,	4,	9.42406369190967,	10.0584843214704,	0.86340342342808
2015,	2,	5,	10.9150484634146,	11.5949145689802,	0.858628114656287
2015,	2,	6,	6.95920856057105,	7.61769148934863,	0.860994804516793
2015,	2,	8,	5.21302632711064,	6.08382700662567,	0.888684084302956
2015,	3,	1,	11.1556203224981,	10.4463286483019,	1.00348870421122
2015,	3,	2,	13.9887156861119,	13.4441111153383,	0.913751628556973
2015,	3,	3,	9.57243162121502,	10.1560032114385,	0.856132998651836
2015,	3,	4,	9.00053990446594,	10.1704711035357,	0.835116704768073
2015,	3,	5,	10.7342508966728,	11.4264972669997,	0.830222069838437
2015,	3,	6,	6.65947339075723,	7.5632306786105,	0.833171604409427
2016,	2,	1,	10.9388618073997,	11.0153395908853,	1.16377673532671
2016,	2,	2,	9.88067941321012,	10.3592273465623,	1.03251126621622
2016,	2,	3,	12.8756364106131,	13.1100801209411,	0.954768279028194
2016,	2,	4,	8.25457569488821,	9.9008954483366,	0.908816184018909
2016,	2,	5,	8.11902340759995,	9.85714947406491,	0.89416056839606
2016,	2,	6,	9.80348488018954,	11.1857241296697,	0.890518116041274
2016,	2,	7,	4.43727684015286,	7.6474285809731,	0.893303506367037
2016,	2,	8,	3.24444999998763,	5.58537093376661,	0.900406946210153
2016,	3,	1,	11.5658499282781,	11.4124822176815,	1.14485455878347
2016,	3,	2,	9.71597655385062,	10.5606747872002,	1.00984713077339
2016,	3,	3,	13.6084273461966,	12.9486772044969,	0.929408276734269
2016,	3,	4,	8.84649981625254,	10.012882230402,	0.881775510772222
2016,	3,	5,	9.10571070029793,	9.68873217208432,	0.866616577269938
2016,	3,	6,	10.9741409417687,	11.1312633189316,	0.86290531962003
2016,	4,	1,	9.76057515267727,	11.2369305633304,	1.09579333550569
2016,	4,	2,	9.44286379443265,	10.1549847335699,	0.951722538820017
2016,	4,	3,	13.2061988833166,	13.1546782033571,	0.865379639269506
2016,	4,	4,	8.70863965598719,	10.0110888328577,	0.81389278500904
2016,	4,	5,	8.31764653065698,	9.9100764334917,	0.797540080343938
2016,	4,	6,	10.2247011081967,	11.1367642119058,	0.794167204489765
2016,	4,	7,	5.57776563407271,	7.867432113462,	0.793789924665327
